學校代碼,學校名稱,lat,lng
134517,縣立潮州國中,22.553934,120.542915
134518,縣立光春國中,22.534405,120.540685
134519,縣立萬巒國中,22.571429,120.574788
134520,縣立新埤國中,22.483995,120.565311
134522,縣立萬丹國中,22.596841,120.4884536
134523,縣立新園國中,22.5452661,120.4613993
134525,縣立林邊國中,22.4328734,120.5100836
134526,縣立南州國中,22.4875174,120.5045682
134527,縣立佳冬國中,22.4288311,120.5667866
134528,縣立琉球國中,22.3362422,120.3684322
134530,縣立車城國中,22.0726638,120.7163793
134531,縣立恆春國中,22.0015314,120.7479462
134532,縣立滿州國中,22.0238789,120.8396558
134533,縣立瑪家國中,22.7023221,120.6094961
134535,縣立泰武國中,22.591822,120.6328161
134536,縣立牡丹國中,22.1288301,120.775646
134537,縣立獅子國中,22.2049857,120.7006841
134538,縣立東新國中,22.4737156,120.464926
134542,縣立萬新國中,22.5621638,120.492264
134543,縣立大路關國中(小),22.7391341,120.6204884
140301,國立臺東大學附屬體育高級中學,22.7644294,121.075238
141301,私立均一高中附設國中部,22.7703313,121.1261014
141307,私立育仁高中附設國中部,22.77419,121.092785
124543,市立青年國中,22.6307783,120.3493223
124544,市立一甲國中,22.8683765,120.2723655
144502,縣立東海國中,22.7454351,121.1495917
144503,縣立寶桑國中,22.7695545,121.1449035
144504,縣立卑南國中,22.788454,121.111934
144508,縣立鹿野國中,22.9069333,121.1351612
144509,縣立瑞源國中,22.9738564,121.1556553
144510,縣立關山國中,23.0451181,121.159828
144511,縣立池上國中,23.1148377,121.204932
144512,縣立大王國中,22.6154435,121.0066205
144513,縣立賓茂國中,22.5327778,120.9666667
144514,縣立大武國中,22.364649,120.907678
144515,縣立都蘭國中,22.8739349,121.2245649
144516,縣立泰源國中,23.001521,121.289998
144517,縣立新港國中,23.5578448,120.3431122
144518,縣立長濱國中,23.3145811,121.4586833
144519,縣立桃源國中,22.9026384,121.0803706
144520,縣立海端國中,23.098988,121.17644
144521,縣立綠島國中,22.6730389,121.4702398
151306,私立海星高中附設國中部,24.0086791,121.6131047
151312,私立慈大附中附設國中部,24.0000649,121.5741076
154399,縣立南平中學附設國中部,23.7833851,121.4575662
154501,縣立玉里國中,23.335277,121.312934
154502,縣立玉東國中,23.4167908,121.3709591
154503,縣立三民國中,23.4322735,121.3500322
154504,縣立美崙國中,23.9972365,121.6285149
154505,縣立花崗國中,23.9775045,121.6123828
154506,縣立國風國中,23.9781451,121.5957218
154507,縣立秀林國中,24.126051,121.6530032
154508,縣立新城國中,24.030965,121.604834
154509,縣立吉安國中,23.983132,121.561344
154510,縣立宜昌國中,23.9721569,121.58658
154511,縣立壽豐國中,23.8456878,121.5004386
154512,縣立平和國中,23.8856018,121.518801
154513,縣立光復國中,23.6706032,121.424671
154514,縣立富源國中,23.588935,121.383927
154515,縣立鳳林國中,23.7444815,121.4489814
154516,縣立萬榮國中,23.7076013,121.4181176
154517,縣立富里國中,23.1757009,121.248963
154518,縣立富北國中,23.2246835,121.2798008
154519,縣立豐濱國中,23.6014189,121.5215467
154520,縣立瑞穗國中,23.4991399,121.3758499
154521,縣立東里國中,23.2634849,121.302669
154522,縣立自強國中,23.9978564,121.5992803
154523,縣立化仁國中,23.9654969,121.5929914
164501,縣立馬公國中,23.5266867,119.5888429
164502,縣立中正國中,22.6720999,120.5086289
164503,縣立澎南國中,23.5266867,119.5888429
164504,縣立湖西國中,23.584501,119.653832
164505,縣立志清國中,23.5899191,119.6118039
164506,縣立鎮海國中,23.6435994,119.5972689
164507,縣立白沙國中,23.6678483,119.598255
164508,縣立吉貝國中,23.7367073,119.6058084
164509,縣立西嶼國中,23.5999762,119.5105136
164510,縣立望安國中,23.360288,119.4971491
64533,市立和平國中,25.0196314,121.5491522
64534,市立北勢國中,24.2252129,120.5691939
64535,市立鹿寮國中,24.2438043,120.5667501
64537,市立光榮國中,25.0704534,121.4999178
64538,市立潭秀國中,24.2161685,120.6995802
64539,市立順天國中,24.350426,120.6153585
64540,市立清海國中,24.2767126,120.5540226
64541,市立大華國中,24.2162867,120.6508118
64543,市立新光國中,24.1581429,120.7093801
64544,市立光正國中,24.0962682,120.7181211
64545,市立豐陽國中,24.2623377,120.7445288
64546,市立光德國中,24.1058285,120.6415987
64547,市立立新國中,24.1043277,120.6972183
64548,市立爽文國中,24.1072573,120.6776851
64549,市立公明國中,24.2495101,120.5986388
64551,市立神圳國中,24.2609052,120.6585902
64552,市立梨山國中(小),24.255672,121.25945
71311,私立精誠高中附設國中部,24.0731321,120.5272945
71317,私立文興高中附設國中部,23.867111,120.5868495
71318,私立正德高中附設國中部,24.0587655,120.5184684
74308,縣立彰化藝術高中附設國中部,24.078871,120.554266
74313,縣立二林高中附設國中部,23.8901258,120.359044
74323,縣立和美高中附設國中部,24.1132428,120.49367
74328,縣立田中高中附設國中部,23.8555119,120.5887042
74339,縣立成功高中附設國中部,23.9515136,120.4718336
74501,縣立北斗國中,23.8758755,120.5213474
74502,縣立鹿港國中,24.0514633,120.439298
74503,縣立鹿鳴國中,24.0988443,120.4690469
74504,縣立線西國中,24.1308535,120.4682133
74505,縣立陽明國中,22.6430211,120.3403786
74506,縣立彰安國中,24.0705957,120.5355787
74507,縣立彰德國中,24.0798957,120.5896033
74509,縣立芬園國中,24.011875,120.6266069
74510,縣立員林國中,23.963015,120.560476
74511,縣立明倫國中,23.9477714,120.5857321
74512,縣立萬興國中,23.9554806,120.4158658
74514,縣立竹塘國中,23.8644921,120.425734
74515,縣立大城國中,23.852762,120.323964
74516,縣立草湖國中,23.958039,120.3783378
74517,縣立芳苑國中,23.923894,120.319969
74518,縣立溪湖國中,23.9669094,120.4802037
74519,縣立埔鹽國中,23.9994179,120.4661178
74520,縣立埔心國中,23.953828,120.5430515
74521,縣立福興國中,24.0413503,120.4364587
74522,縣立秀水國中,24.036143,120.503737
74524,縣立伸港國中,24.149187,120.485174
74525,縣立大村國中,23.9881417,120.5649809
74526,縣立花壇國中,24.0297049,120.549093
74527,縣立永靖國中,23.9304052,120.5513441
74529,縣立二水國中,23.8024767,120.6448314
74530,縣立社頭國中,23.9011661,120.5841277
74531,縣立田尾國中,23.8895222,120.5340049
74532,縣立溪州國中,23.8503991,120.4948694
74533,縣立溪陽國中,23.8243859,120.5440256
74534,縣立埤頭國中,23.880247,120.460393
144505,縣立豐田國中,22.7717128,121.0908078
34509,市立大園國中,25.0532834,121.1714775
34510,市立竹圍國中,25.109708,121.238563
34511,市立大溪國中,24.8796559,121.2954956
34513,市立仁和國中,24.894726,121.2739164
34515,市立大崗國中,25.0524891,121.3710741
34516,市立八德國中,24.9294355,121.2866881
34517,市立大成國中,22.978864,120.197917
34518,市立中壢國中,24.9510053,121.218887
34520,市立平南國中,24.910076,121.2107638
34521,市立新明國中,24.956923,121.213008
34522,市立內壢國中,24.971042,121.248853
34523,市立大崙國中,24.9912409,121.1798842
34524,市立龍岡國中,24.9295099,121.2521234
34525,市立興南國中,24.9737065,121.2267781
34526,市立自強國中,24.9987911,121.4724939
34527,市立東興國中,24.9497767,121.2301109
34528,市立楊梅國中,24.9033484,121.1482637
34529,市立仁美國中,24.9240144,121.184162
34530,市立富岡國中,24.9420695,121.073974
63501,市立善水國中(小),24.2421318,120.5239738
64308,市立后綜高中附設國中部,24.3064604,120.7231399
64324,市立大里高中附設國中部,24.0950886,120.6789887
64328,市立新社高中附設國中部,24.2386141,120.806864
64336,市立長億高中附設國中部,24.1138805,120.7210106
64342,市立中港高中附設國中部,24.2442409,120.5419946
64350,市立龍津高中附設國中部,24.204669,120.521466
64406,市立神岡高工附設國中部,24.246864,120.681939
64501,市立豐原國中,24.2616162,120.7197251
64502,市立豐東國中,24.247688,120.7296032
64503,市立豐南國中,24.239154,120.716777
64504,市立潭子國中,24.2096079,120.7081277
64505,市立大雅國中,24.2238501,120.6496866
64507,市立后里國中,24.307963,120.6954847
64509,市立外埔國中,24.3322462,120.6508031
64510,市立大甲國中,24.353289,120.6224064
64511,市立日南國中,24.3780162,120.6523129
64512,市立大安國中,25.030845,121.54617
64513,市立清水國中,24.267959,120.562458
64514,市立清泉國中,24.305823,120.59252
64515,市立沙鹿國中,24.2349537,120.5633231
64516,市立梧棲國中,24.2526956,120.532722
64517,市立龍井國中,24.1919161,120.5433808
64518,市立四箴國中,24.1792488,120.5759848
64519,市立大道國中,24.1471742,120.5498765
64520,市立烏日國中,24.1050716,120.6174006
34531,市立瑞原國中,24.9334978,121.1215104
34533,市立觀音國中,25.0388807,121.0807615
34534,市立草漯國中,25.0447137,121.1405555
34536,市立大坡國中,24.9611593,121.0397864
34537,市立永安國中,22.8233569,120.2403399
34538,市立龍潭國中,24.8564263,121.2175825
34539,市立凌雲國中,24.85867,121.202121
34540,市立石門國中,24.8408333,121.24
34541,市立介壽國中,25.0564253,121.5564352
34542,市立慈文國中,25.0094401,121.3016355
74535,縣立和群國中,24.1114572,120.5194953
74536,縣立大同國中,22.678426,120.477654
74537,縣立原斗國中(小),23.8944729,120.4263714
74538,縣立彰興國中,24.0592742,120.5382511
74540,縣立彰泰國中,24.0914494,120.548645
74541,縣立信義國中(小),24.0627225,120.5281398
74542,縣立鹿江國際國中(小),24.0654947,120.4380802
74543,縣立民權華德福實驗國中(小),23.9333538,120.3476673
07C301,勵志中學附設國中部,23.8768384,120.6076966
81312,私立三育高中附設國中部,23.9084174,120.9350563
81313,私立弘明實驗高中國中部,23.8576862,120.6972649
81314,私立普台中學國中部,23.9942691,120.93693
81409,私立同德高中附設國中部,23.99842,120.695346
81502,私立均頭國中(小),23.9503079,120.9729562
84309,縣立旭光高中附設國中部,23.9795219,120.6945993
84501,縣立南投國中,23.9130514,120.6754063
84502,縣立南崗國中,23.8958218,120.6830195
84503,縣立中興國中,23.931492,120.6938455
84504,縣立鳳鳴國中,24.967511,121.331827
84505,縣立埔里國中,23.968138,120.96847
84506,縣立大成國中,24.9581072,121.305089
84507,縣立宏仁國中,23.9614151,120.9728156
84508,縣立草屯國中,23.977259,120.685991
84510,縣立日新國中,23.9947408,120.6769951
84511,縣立竹山國中,23.7533668,120.6818346
84512,縣立延和國中,23.7604828,120.6950715
84513,縣立社寮國中,23.8087654,120.7204455
84514,縣立瑞竹國中,23.6674163,120.6709032
84515,縣立集集國中,23.831825,120.7844139
84516,縣立名間國中,23.844906,120.6951144
84517,縣立三光國中,24.1672395,120.6984857
84518,縣立鹿谷國中,23.7490928,120.7589191
84519,縣立瑞峰國中,23.7825685,120.7762717
84520,縣立中寮國中,23.8840263,120.7661448
84521,縣立爽文國中,23.9333751,120.76193
84522,縣立魚池國中,23.8944602,120.9317344
84523,縣立明潭國中,23.8682513,120.9110706
84524,縣立國姓國中,24.042665,120.858612
84525,縣立北梅國中,24.0572269,120.9116462
84526,縣立北山國中,23.9806038,120.8732203
84527,縣立水里國中,23.8104697,120.8568926
84528,縣立民和國中,23.798001,120.9181474
84529,縣立信義國中,23.696674,120.854169
84530,縣立同富國中,23.59513,120.8874004
84531,縣立仁愛國中,24.8327902,121.014325
84532,縣立營北國中,23.9522122,120.6866696
91307,私立永年高中附設國中部,23.6797617,120.3998417
91308,私立正心高中附設國中部,23.7150432,120.5282857
91311,私立文生高中附設國中部,23.6326997,120.2265183
91316,私立揚子高中附設國中部,23.6966464,120.4231492
91319,私立福智高中附設國中部,23.6330383,120.5231125
91320,私立維多利亞高中附設國中部,23.679668,120.5525074
91502,私立淵明國中(代用),23.754222,120.614428
91503,私立東南國中(代用),23.8027207,120.4518606
91506,私立福智實驗國中,23.635984,120.523744
144322,縣立蘭嶼高中附設國中部,22.0498373,121.5118562
144506,縣立知本國中,22.716939,121.0476642
34543,市立平興國中,24.9496935,121.2062877
34544,市立楊明國中,24.9108783,121.1553024
34545,市立龍興國中,24.937941,121.236078
34546,市立福豐國中,24.9763815,121.3136515
34549,市立東安國中,24.916543,121.249509
34550,市立光明國中,24.1322703,120.6732226
34551,市立同德國中,25.0156967,121.2935256
34552,市立幸福國中,24.9880183,121.3319985
34554,市立大有國中,25.009464,121.3191487
34555,市立龜山國中,24.9973376,121.3388964
34556,市立會稽國中,25.0161645,121.3137939
34557,市立楊光國中(小),24.9065424,121.1685333
34559,市立迴龍國中(小),25.0194748,121.4050795
34560,市立平鎮國中,24.9450671,121.2182482
34561,市立武漢國中,24.8789771,121.2320206
34562,市立經國國中,25.0217249,121.3039678
34563,市立過嶺國中,24.9604207,121.1754012
34564,市立瑞坪國中,24.9070085,121.1806279
34565,市立青埔國中,25.0110225,121.2059626
41303,私立義民高中附設國中部,24.8391368,121.0040633
41305,私立忠信高中附設國中部,24.881078,121.001876
41306,私立東泰中學附設國中部,24.7115673,121.0983351
41307,私立仰德高中附設國中部,24.8815898,121.0051968
41401,私立內思高工附設國中部,24.828444,121.0824601
41501,私立康乃薾國中(小),24.8053098,121.0361385
44311,縣立六家高中附設國中部,24.8210147,121.0318342
44320,縣立湖口高中附設國中部,24.8906561,121.0529741
44501,縣立竹東國中,24.7360956,121.0870979
44502,縣立二重國中,24.764667,121.054678
44503,縣立員東國中,24.7071462,121.0973737
44504,縣立關西國中,24.7984638,121.1728287
44505,縣立石光國中,24.8142928,121.1291033
44506,縣立富光國中,24.7798384,121.1801753
44507,縣立新埔國中,25.0248193,121.4597107
44508,縣立照門國中,24.8491432,121.1132706
44509,縣立竹北國中,24.8410731,121.0004545
44510,縣立鳳岡國中,24.8638673,120.9663025
44512,縣立芎林國中,24.7619639,121.0917444
44513,縣立新豐國中,24.9029232,120.991156
44514,縣立精華國中,24.9269382,121.0188762
44515,縣立橫山國中,24.7182737,121.1461593
44516,縣立華山國中,24.7177778,121.1091667
44517,縣立寶山國中,24.7644623,120.9908943
44518,縣立北埔國中,24.7042857,121.0477338
44519,縣立峨眉國中,24.6909542,121.0182791
44521,縣立新湖國中,24.9027351,121.0357297
44522,縣立中正國中,22.6720999,120.5086289
44523,縣立五峰國中,24.632381,121.1191009
44524,縣立尖石國中,24.707025,121.2023547
44525,縣立忠孝國中,24.8790533,120.9996157
44526,縣立博愛國中,24.829963,121.0069528
44527,縣立仁愛國中,24.8327902,121.014325
44528,縣立自強國中,23.9978564,121.5992803
44529,縣立成功國中,24.8188646,121.0173831
44530,縣立東興國中,24.8109512,121.0304328
94301,縣立斗南高中附設國中部,23.6818742,120.4758371
94307,縣立麥寮高中附設國中部,23.7576416,120.2512806
94308,縣立古坑華德福實驗高中附設國中部,23.6306774,120.6154051
94326,縣立蔦松高中附設國中部,23.5217265,120.2299138
94502,縣立東明國中,23.6776016,120.470115
94503,縣立大埤國中,23.641869,120.430153
94504,縣立飛沙國中,23.6429484,120.1731827
94505,縣立四湖國中,23.630123,120.227439
94506,縣立水林國中,23.57237,120.248045
94508,縣立二崙國中,23.7734882,120.4076915
94509,縣立褒忠國中,23.6994368,120.3109085
94510,縣立莿桐國中,23.7497516,120.5075965
94511,縣立崙背國中,23.7579343,120.3491074
94512,縣立古坑國中(小),23.646016,120.566952
94513,縣立東勢國中,24.250894,120.832342
94514,縣立元長國中,23.645097,120.316927
94515,縣立斗六國中,23.7129929,120.5512165
94516,縣立雲林國中,23.6998721,120.532683
94517,縣立虎尾國中,23.7242456,120.4566637
94518,縣立崇德國中,23.715591,120.4176633
94519,縣立西螺國中,23.7932286,120.4600875
94520,縣立北港國中,23.5657109,120.2991743
94521,縣立建國國中,24.9826898,121.3157472
94522,縣立宜梧國中,23.547177,120.194823
94523,縣立口湖國中,23.5876126,120.1846536
94524,縣立臺西國中,23.700932,120.191577
94525,縣立土庫國中,23.6863634,120.3885703
94527,縣立東和國中,23.6865454,120.5677622
94528,縣立馬光國中,23.693844,120.356008
94529,縣立石榴國中,23.7231027,120.586746
94530,縣立林內國中,23.7559799,120.5936515
94543,縣立東仁國中,23.714138,120.440068
94544,縣立樟湖生態國中(小),23.6041623,120.6321106
101303,私立同濟高中附設國中部,23.604358,120.473369
101304,私立協同高中附設國中部,23.5321684,120.4367027
104319,縣立竹崎高中附設國中部,23.5211813,120.5530783
104326,縣立永慶高中附設國中部,23.46505,120.294687
104501,縣立朴子國中,23.4613476,120.2390451
104502,縣立東石國中,23.4667656,120.2498381
104503,縣立布袋國中,23.3602515,120.1805791
104504,縣立過溝國中,23.421663,120.182961
104505,縣立大林國中,23.608314,120.4549717
104506,縣立新港國中,23.5578448,120.3431122
104507,縣立民雄國中,23.5569592,120.4202614
104508,縣立大吉國中,23.5151489,120.4871826
104509,縣立六嘉國中,23.5012899,120.2915506
104511,縣立太保國中,23.4549092,120.3292685
104512,縣立嘉新國中,23.5003895,120.3780005
104513,縣立溪口國中,23.605513,120.40348
104514,縣立鹿草國中,23.4092448,120.3133825
104515,縣立東榮國中,23.4618236,120.1731929
104516,縣立水上國中,23.4255767,120.3951298
104517,縣立忠和國中,23.4251557,120.4511236
104518,縣立中埔國中,23.4241818,120.52183
104520,縣立昇平國中,23.4853234,120.5577497
144501,縣立新生國中,22.7620417,121.1354095
64530,市立東華國中,24.2053518,120.8403834
64531,市立東新國中,24.2629745,120.8296956
104521,縣立義竹國中,23.3419918,120.2504613
104522,縣立民和國中,23.798001,120.9181474
104523,縣立梅山國中,23.5870139,120.5604861
104524,縣立大埔國中(小),23.2943985,120.5916167
104526,縣立阿里山國中(小),23.468368,120.702171
104527,縣立豐山實驗國中(小),23.5760618,120.7499792
110328,國立南科高級實驗中學附設國中部,23.1060327,120.2922443
111313,私立南光高中附設國中,23.2981915,120.3148321
111320,私立港明高中附設國中,23.1189915,120.1952371
111321,私立興國高中附設國中,23.3128662,120.3223801
111322,私立明達高中附設國中,23.3105731,120.2746819
111323,方濟會學校財團法人臺南市黎明高中附設國中部,23.1733109,120.2471809
111502,私立昭明國中(代用),23.1418954,120.1434133
113501,市立鹽行國中,23.0475,120.24755
114306,市立大灣高中附設國中,23.00666,120.2729047
114307,市立永仁高中附設國中部,23.0036078,120.2402968
114501,市立仁德國中,22.956055,120.247516
114502,市立仁德文賢國中,22.9218797,120.2357843
114503,市立歸仁國中,22.9701939,120.293954
114504,市立關廟國中,22.9607306,120.3243118
114505,市立永康國中,23.02773,120.256216
114508,市立龍崎國中,22.9684964,120.3607674
114509,市立新化國中,23.033537,120.3122308
114510,市立善化國中,23.1471128,120.2879407
114511,市立玉井國中,23.123352,120.47018
114512,市立山上國中,23.103629,120.357791
114513,市立安定國中,23.1141906,120.2336254
114514,市立楠西國中,23.18248,120.4843642
114515,市立新市國中,23.084143,120.2999431
114516,市立南化國中,23.0452909,120.4799909
114517,市立左鎮國中,23.0566892,120.4109154
114518,市立麻豆國中,23.1834869,120.259972
114519,市立下營國中,23.2392777,120.2713999
114520,市立六甲國中,23.2261655,120.3482349
114521,市立官田國中,23.1889614,120.3155184
114522,市立大內國中,23.1123431,120.3647741
114523,市立佳里國中,23.1578538,120.1710495
114524,市立佳興國中,23.1834162,120.1959339
114525,市立學甲國中,23.2368236,120.1834372
114526,市立西港國中,23.1239583,120.2051889
114527,市立將軍國中,23.2066568,120.1511484
114528,市立後港國中,23.1885328,120.1347675
114529,市立竹橋國中,23.1019577,120.1420942
114530,市立北門國中,23.2528342,120.1290336
114531,市立南新國中,23.3090172,120.3089612
114532,市立太子國中,23.291612,120.2712839
114533,市立新東國中,23.3118343,120.3237308
114534,市立鹽水國中,23.3218052,120.263352
114535,市立白河國中,23.361898,120.424179
114536,市立柳營國中,23.2801034,120.3318393
114537,市立東山國中,24.1662931,120.7121387
114538,市立東原國中,23.2726518,120.4522944
144507,縣立初鹿國中,22.8493889,121.0921366
193315,市立東山高中附設國中部,24.1662931,120.7121387
193316,市立惠文高中附設國中部,24.1516147,120.6397871
193501,市立居仁國中,24.1370565,120.6788372
193502,市立雙十國中,24.1531468,120.691521
193504,市立崇倫國中,24.1319343,120.6575395
193505,市立大德國中,24.180111,120.669072
193506,市立北新國中,24.1803955,120.6982701
193507,市立東峰國中,24.126207,120.6858308
193508,市立黎明國中,24.155814,120.6322318
193509,市立光明國中,24.1322703,120.6732226
193510,市立向上國中,24.143377,120.661945
193511,市立育英國中,24.1358576,120.6981982
193512,市立四育國中,24.125529,120.6646223
193514,市立五權國中,24.1553609,120.679227
193516,市立中山國中,25.0606103,121.5455307
193517,市立崇德國中,24.1752046,120.6852771
193518,市立立人國中,24.1715332,120.66999
193519,市立漢口國中,24.1617539,120.6571191
193520,市立安和國中,24.1740334,120.6167303
193521,市立至善國中,24.1747541,120.6407391
193522,市立萬和國中,24.1345956,120.6406948
193523,市立大業國中,24.1538653,120.652153
193524,市立三光國中,24.1672395,120.6984857
193525,市立四張犁國中,24.193558,120.677167
193526,市立福科國中,24.1886941,120.6150045
193527,市立大墩國中,24.1449417,120.6404242
201304,私立興華高中附設國中部,23.4895018,120.4647954
201310,私立嘉華高中附設國中部,23.4835895,120.4767061
201312,私立輔仁高中附設國中部,23.460557,120.456993
201313,私立宏仁女中附設國中部,23.506283,120.445669
203501,市立大業國中,24.1538653,120.652153
203502,市立北興國中,23.4904837,120.4550717
203503,市立嘉義國中,23.4869794,120.4648553
203504,市立南興國中,23.4684365,120.4622065
203505,市立民生國中,25.0597793,121.5667159
203506,市立玉山國中,23.468351,120.4257066
203507,市立蘭潭國中,23.4823173,120.4814193
203508,市立北園國中,23.4951,120.426786
211301,私立長榮高中附設國中部,22.9894128,120.2229561
211304,私立聖功女中附設國中部,23.014844,120.221297
211310,臺南光華學校財團法人臺南市光華高中附設國中,22.988612,120.21739
211315,私立瀛海高中附設國中部,23.0350309,120.2113593
211317,私立崑山高中附設國中部,23.0110042,120.2263303
211318,私立德光高中附設國中部,22.9798586,120.2214007
211320,慈濟學校財團法人臺南市私立慈濟高級中學附設國中部,22.987448,120.179471
213303,市立南寧高中附設國中部,22.935473,120.186614
213316,市立土城高中附設國中部,23.0574603,120.1505744
213501,市立後甲國中,22.9958008,120.2244958
213502,市立忠孝國中,25.051247,121.5082165
213504,市立大成國中,22.978864,120.197917
213505,市立金城國中,22.9931701,120.180648
213506,市立民德國中,23.0054258,120.2053713
213507,市立成功國中,24.0940491,120.6992732
164511,縣立將澳國中,23.3645475,119.525632
164512,縣立七美國中,23.2058329,119.4295092
164513,縣立文光國中,23.5734785,119.5701621
164514,縣立鳥嶼國中,23.6603469,119.660939
171306,私立二信高中附設國中部,25.143902,121.771516
171308,私立聖心高中附設國中部,25.1353145,121.7338675
173304,市立中山高中附設國中部,22.728652,120.2927492
173306,市立安樂高中附設國中部,25.1351392,121.7299807
173307,市立暖暖高中附設國中部,25.1081244,121.737743
173314,市立八斗高中附設國中部,25.140237,121.7882919
173501,市立明德國中,25.1081039,121.51852
173502,市立銘傳國中,25.1236499,121.7502008
173503,市立信義國中,25.028644,121.567577
173505,市立中正國中,25.0323588,121.5219754
173508,市立南榮國中,22.5133707,120.5182968
173509,市立成功國中,24.0940491,120.6992732
173510,市立正濱國中,25.146333,121.763026
173512,市立建德國中,25.1269314,121.7218351
173513,市立百福國中,25.0834942,121.6987487
173515,市立碇內國中,25.0960443,121.7489082
173516,市立武崙國中,25.1377736,121.7062043
180301,國立科學工業園區高中附設國中部,24.777184,121.016432
181305,私立光復高中附設國中部,24.7983869,120.9940563
181306,私立曙光女中附設國中部,24.812185,120.971485
181307,私立磐石高中附設國中部,24.8108193,120.9570734
181502,私立新竹市康橋國中(小),24.768817,120.966208
183306,市立成德高中附設國中部,24.7909191,120.953335
183307,市立香山高中附設國中部,24.785165,120.930349
183313,市立建功高中附設國中部,24.7978951,121.0023113
183501,市立建華國中,24.7941131,120.9766922
183502,市立培英國中,24.7943201,120.9781373
183503,市立光華國中,22.611216,120.3224586
183504,市立育賢國中,24.7901418,120.9656076
183505,市立光武國中,24.7859447,121.0117449
183508,市立南華國中,24.8440256,120.9273741
183509,市立富禮國中,24.7644537,120.9127969
183510,市立三民國中,22.6465942,120.3071577
183511,市立內湖國中,25.077035,121.5886895
183512,市立虎林國中,24.8052619,120.9419437
183514,市立新科國中,24.7802671,121.0241642
183515,市立竹光國中,24.8072882,120.9555983
183516,市立華德福實驗國中(小),24.9242653,121.1830101
191301,私立東大附屬實驗高中附設國中部,24.182282,120.6055347
191302,私立葳格高中附設國中部,24.1785854,120.711852
191305,私立新民高中附設國中部,24.1586929,120.685906
191309,私立明德高中附設國中部,24.120318,120.683671
191311,私立衛道高中附設國中部,24.1830032,120.6750442
191313,私立曉明女中附設國中部,24.168102,120.673388
191314,私立嶺東高中附設國中部,24.138096,120.610281
191315,私立磊川華德福實驗教育學校國中部,24.1804983,120.713242
191503,私立麗喆國中(小),24.1947933,120.6138543
193303,市立忠明高中附設國中部,24.1589341,120.6636692
193313,市立西苑高中附設國中部,24.186534,120.64181
213508,市立延平國中,23.0093658,120.2105446
213509,市立建興國中,22.9892383,120.203141
213510,市立中山國中,25.0606103,121.5455307
213511,市立安平國中,22.99757,120.1683654
213512,市立安南國中,23.0485084,120.1780251
213513,市立安順國中,23.0496474,120.2185004
213514,市立復興國中,22.982395,120.240143
213515,市立新興國中,25.061983,121.525792
213517,市立文賢國中,23.005616,120.1962944
213518,市立崇明國中,22.9697789,120.2255075
213519,市立和順國中,23.0664775,120.2209457
213520,市立海佃國中,23.027696,120.198995
213521,市立九份子國中(小),23.0204748,120.1814906
311401,私立普林思頓高中附設國中部,25.0329636,121.5654268
313301,市立西松高中附設國中部,25.0553554,121.5671134
313302,市立中崙高中附設國中部,25.0487115,121.5611909
313501,市立介壽國中,25.0564253,121.5564352
313502,市立民生國中,25.0597793,121.5667159
313504,市立中山國中,25.0606103,121.5455307
313505,市立敦化國中,25.051541,121.546707
323502,市立興雅國中,25.0364201,121.572237
323503,市立永吉國中,25.0483137,121.5740947
323504,市立瑠公國中,25.037088,121.585339
323505,市立信義國中,25.028644,121.567577
331301,私立延平中學附設國中部,25.0363216,121.5384679
331304,私立復興高中(國中),25.0394418,121.5484403
331502,私立立人國中(小),25.0298352,121.5519283
333301,市立和平高中附設國中部,25.0196314,121.5491522
333304,市立芳和實驗中學附設國中部,25.0329636,121.5654268
333501,市立仁愛國中,25.0374998,121.5506358
333502,市立大安國中,25.030845,121.54617
333505,市立金華國中,25.0312012,121.533178
333506,市立懷生國中,25.0403791,121.5412362
333507,市立民族實驗國中,25.0111994,121.5388404
333508,市立龍門國中,25.0244738,121.5387036
343302,市立大同高中附設國中部,25.0550217,121.5352723
343303,市立大直高中附設國中部,25.07886,121.543375
343502,市立長安國中,25.0495458,121.5319569
343504,市立北安國中,25.0777783,121.5415678
343505,市立新興國中,25.061983,121.525792
343506,市立五常國中,25.0634804,121.543251
343507,市立濱江實驗國中,25.07955,121.5607499
353501,市立螢橋國中,25.0246447,121.5109581
353502,市立古亭國中,25.0246447,121.5109581
353503,市立南門國中,25.0340713,121.508985
353504,市立弘道國中,25.0374875,121.5152934
353505,市立中正國中,25.0323588,121.5219754
361301,私立靜修高中附設國中部,25.057931,121.5154866
363302,市立成淵高中附設國中部,25.0614213,121.5185204
363501,市立建成國中,25.0516653,121.5186171
363502,市立忠孝國中,25.051247,121.5082165
363504,市立民權國中,25.0637369,121.5138782
363506,市立蘭州國中,25.069322,121.516736
363507,市立重慶國中,25.0759168,121.5180299
373302,市立大理高中附設國中部,25.0308614,121.4912045
373501,市立萬華國中,25.0291201,121.4990359
373503,市立雙園國中,25.0275539,121.4926458
373505,市立龍山國中,25.0360766,121.504618
381301,私立東山中學附設國中部,24.9733741,121.5615447
381304,私立再興中學附設國中部,24.9904136,121.5591612
381305,私立景文高中附設國中部,24.985367,121.567397
381306,私立靜心高中附設國中部,24.9988631,121.5467337
383302,市立萬芳高中附設國中部,25.0006248,121.5589135
383501,市立木柵國中,24.98752,121.5676113
383502,市立實踐國中,24.9834041,121.554857
383503,市立北政國中,24.9845598,121.5779958
383504,市立景美國中,24.9931712,121.5429395
