"coef","estimate","se","t_value","p_value","lower","upper"
"季數差6",31.972909884063,10.3568322089418,3.08713216928034,0.00202344414430753,11.6727951561408,52.2730246119851
"到學校距離",0.204215058010991,0.0239466059221087,8.52793329773926,1.58276671225287e-17,0.15727803733169,0.251152078690291
"到捷運站距離",-0.132446954271085,0.00544444431207494,-24.326992192268,4.78968186319288e-129,-0.143118445508481,-0.121775463033689
"到醫療機構距離",-0.23758787447916,0.0170586355962018,-13.9277184942072,6.55385475564699e-44,-0.271023992079457,-0.204151756878864
"I(到學校距離^2)",-0.000202447917616466,2.9763674091508e-05,-6.80184566576166,1.05888360718412e-11,-0.000260786798327543,-0.000144109036905389
"I(到捷運站距離^2)",3.44340602943599e-05,1.94154363249183e-06,17.73540378805,6.71830452659517e-70,3.06284991252968e-05,3.8239621463423e-05
"I(到醫療機構距離^2)",0.000103073572773601,1.19246331295617e-05,8.64375210991415,5.79801911147985e-18,7.970045870408e-05,0.000126446686843121
"屋齡",-1.82527071710115,0.0938775185252236,-19.4431078470691,1.62681394593107e-83,-2.00927721232942,-1.64126422187288
"房間數",-23.6358045432622,1.14207673528306,-20.6954610080593,2.89928128264056e-94,-25.8743547376277,-21.3972543488968
"衛浴數",14.859664257011,1.3505293533393,11.0028443441597,4.3696192213645e-28,12.2125323673446,17.5067961466774
"總樓層數",4.16409456790403,0.25469108408796,16.3495890828511,9.71599034667384e-60,3.66488224864867,4.66330688715939
"租賃面積",0.00202980270986622,0.0055915579825937,0.363012011354422,0.716599336103333,-0.00893004160010344,0.0129896470198359
"是否為一樓TRUE",100.641508574395,4.72358819753139,21.3061563298408,9.71927177469325e-100,91.3829456853912,109.900071463399
"土地使用分區住",30.8378427857811,7.07657642290832,4.35773472126333,1.31999938591869e-05,16.9672585793555,44.7084269922067
"土地使用分區其他",71.4900032343731,7.8705569779308,9.08322034067379,1.13913613008574e-19,56.063161667248,86.9168448014982
"土地使用分區商",76.9978874705723,7.15282360430117,10.7646842324298,5.88230708107645e-27,62.9778534614726,91.0179214796721
"土地使用分區農",113.699538276304,120.328044368873,0.944913040618785,0.344713462495185,-122.151835618283,349.550912170892
"有無附傢俱無",-10.8638086680285,3.43763727217482,-3.16025450269671,0.00157841080558276,-17.6018178980979,-4.12579943795908
"有無管理組織無",14.1304716895276,2.68719361408048,5.2584494155859,1.46607885995078e-07,8.86338446039629,19.397558918659
"是否為店面TRUE:季數差-6",4.78177500607237,28.1209208441142,0.170043329398056,0.864977596119191,-50.3371945662525,59.9007445783972
"是否為店面TRUE:季數差-5",41.285850544655,19.9079627030794,2.07383604040351,0.0381059363871183,2.2648527416019,80.306848347708
"是否為店面TRUE:季數差-4",15.9028672282858,18.151856287122,0.876101428787102,0.380984288281805,-19.6760393060108,51.4817737625824
"是否為店面TRUE:季數差-3",41.4570281739466,19.1746799272896,2.16207145731515,0.0306232191061469,3.87331584353932,79.0407405043539
"是否為店面TRUE:季數差-2",11.8182353455535,20.2701422500692,0.583036625976967,0.559874512253449,-27.912659673914,51.549130365021
"是否為店面TRUE:季數差0",-7.3612464395231,22.7391816384229,-0.323725213887408,0.746149101468903,-51.9316311639669,37.2091382849207
"是否為店面TRUE:季數差1",29.4763840909219,20.20334548873,1.45898530059612,0.144583171639221,-10.1235846094469,69.0763527912908
"是否為店面TRUE:季數差2",77.6035840876965,20.4556790181676,3.79374275568038,0.000148783348769946,37.5090240399016,117.698144135491
"是否為店面TRUE:季數差3",63.1824490177163,20.1643029408241,3.13338126307351,0.00173027594320671,23.6590064390196,102.705891596413
"是否為店面TRUE:季數差4",71.9143756891939,18.98023194223,3.78890921396952,0.000151705887314035,34.7117949949557,109.116956383432
"是否為店面TRUE:季數差5",-8.90483081090293,20.0165763986988,-0.444872821082521,0.656415962317263,-48.1387190458579,30.3290574240521
"是否為店面TRUE:季數差6",75.487190368611,26.8118579085692,2.81544049002605,0.00487529364185901,22.9340756099512,128.040305127271
